GameFileName,GameName,GameDisplay,MediaSearch,Manufact,GameYear,NumPlayers,GameType,Category,GameTheme,WebLinkURL,IPDBNum,AltRunMode,DesignedBy,Author,GAMEVER,Rom,Tags
Mystic (Bally 1980),Mystic (Bally 1980),Mystic (Bally 1980),,Bally,1980,4,FP,,Circus - Carnival - Magic,http://www.pinsimdb.org/pinball/table-25120-mystic,1650,,,Margoni,1.0,,
Naruto (Original 2007),Naruto (Original 2007),Naruto (Original 2007),,Original,2007,4,FP,,Cartoons,http://www.pinsimdb.org/pinball/table-255-naruto,,,,Benathar,0.97,,
Nebula (Original 2020),Nebula (Original 2020),Nebula (Original 2020),,Original,2020,,FP,,,http://www.pinsimdb.org/pinball/table-24925-nebula,,,,Tii,1.0,,
Neon Future (Original 2019),Neon Future (Original 2019),Neon Future (Original 2019),,Original,2019,,FP,,,http://www.pinsimdb.org/pinball/table-24786-neon_future,,,,Tii,1.0,,
New Wave (Original 2019),New Wave (Original 2019),New Wave (Original 2019),,Original,2019,,FP,,,http://www.pinsimdb.org/pinball/table-24621-new_wave,,,,Mark1,1.0,,
New zealand Story (Original 2006),New zealand Story (Original 2006),New zealand Story (Original 2006),,Original,2006,4,FP,,Cartoons,http://www.pinsimdb.org/pinball/table-195-new_zealand_story,,,,Shmithz,1.0,,
"Nightmare on Elm Street ULTIMATE Pro, A (Original 2019)","Nightmare on Elm Street ULTIMATE Pro, A (Original 2019)","Nightmare on Elm Street ULTIMATE Pro, A (Original 2019)",,Original,2019,4,FP,,Horror,https://speak1970.wixsite.com/slamspinballemporium,,,,SLAMT1LT,1.03,,
"Nightmare on Elm Street ULTIMATE, A (Original 2017)","Nightmare on Elm Street ULTIMATE, A (Original 2017)","Nightmare on Elm Street ULTIMATE, A (Original 2017)",,Original,2017,4,FP,,Horror,http://www.pinsimdb.org/pinball/table-23276-nightmare_on_elm_street_ultimate_1_06_(physics_2_7_doflinx),,,,"Senseless, SLAMT1LT",1.06,,
Ninja Turtles (Original 2019),Ninja Turtles (Original 2019),Ninja Turtles (Original 2019),,Original,2019,,FP,,,http://www.pinsimdb.org/pinball/table-24471-ninja_turtles,,,,Mark1,1.0,,
NintenSega (Original 2019),NintenSega (Original 2019),NintenSega (Original 2019),,Original,2019,,FP,,,http://www.pinsimdb.org/pinball/table-24039-nintensega,,,,Aduke,2.22,,
Nip-It (Bally 1973),Nip-It (Bally 1973),Nip-It (Bally 1973),,Bally,1973,4,FP,,Sports - Fishing - Alligators - Water,http://www.pinsimdb.org/pinball/table-10313-nip-it_(_bally_1972),1680,,,"Franzleo, Gimli, HauntFreaks, Monnezzas, Skinooe, Wild",2.0,,
Nitro Ground Shaker (Bally 1980),Nitro Ground Shaker (Bally 1980),Nitro Ground Shaker (Bally 1980),,Bally,1980,4,FP,,Sports - Auto Racing,http://www.pinsimdb.org/pinball/table-25207-nitro_ground_shaker,1682,,,Margoni,1.0,,
North Star (Gottlieb 1964),North Star (Gottlieb 1964),North Star (Gottlieb 1964),,Gottlieb,1964,1,FP,,World Places,http://www.pinsimdb.org/pinball/table-24829-north_star,1683,,,Margoni,2.0,,
Old Chicago ULTIMATE (Bally 1976),Old Chicago ULTIMATE (Bally 1976),Old Chicago ULTIMATE (Bally 1976),,Bally,1976,4,FP,,Historical,http://www.pinsimdb.org/pinball/table-739-old_chicago_ultimate,1704,,,"Popotte, SLAMT1LT",1.01,,
Orbit (Gottlieb 1971),Orbit (Gottlieb 1971),Orbit (Gottlieb 1971),,Gottlieb,1971,4,FP,,Outer Space,http://www.pinsimdb.org/pinball/table-277-orbit,1724,,,Popotte,1.00,,
Out of Sight (Gottlieb 1974),Out of Sight (Gottlieb 1974),Out of Sight (Gottlieb 1974),,Gottlieb,1974,2,FP,,Psychedelic,http://www.pinsimdb.org/pinball/table-25044-out_of_sight,1727,,,Margoni,1.0,,
OXO (Williams 1973),OXO (Williams 1973),OXO (Williams 1973),,Williams,1973,4,FP,,Tic-Tac-Toe,http://www.pinsimdb.org/pinball/table-23-oxo,1733,,,"Centinex, Misaligned Cow Ventu",2.00,,
Paradise (Gottlieb 1965),Paradise (Gottlieb 1965),Paradise (Gottlieb 1965),,Gottlieb,1965,2,FP,,Hawaii,http://www.pinsimdb.org/pinball/table-24803-paradise,1752,,,Margoni,,,
Paradise (Gottlieb 1965),Paradise (Gottlieb 1965),Paradise (Gottlieb 1965),,Gottlieb,1965,2,FP,,Hawaii,http://www.pinsimdb.org/pinball/table-24785-paradise,1752,,,Margoni,1.0,,
Paradise (Gottlieb 1965),Paradise (Gottlieb 1965),Paradise (Gottlieb 1965),,Gottlieb,1965,2,FP,,Hawaii,http://www.pinsimdb.org/pinball/table-24799-paradise,1752,,,Angy52,1.1,,
Paul Bunyan (Gottlieb 1968),Paul Bunyan (Gottlieb 1968),Paul Bunyan (Gottlieb 1968),,Gottlieb,1968,2,FP,,Fantasy - Myth and Legend,http://www.pinsimdb.org/pinball/table-320-paul_bunyan,1768,,,"Doudou10, Popotte",1.0,,
Penthouse (Original 2008),Penthouse (Original 2008),Penthouse (Original 2008),,Original,2008,4,FP,,Adult,http://www.pinsimdb.org/pinball/table-353-penthouse_pinball,,,,"Popotte, Rob046, Taltmeyer",0.1,,
Phantom Of The Opera ULTIMATE (Data East 1990),Phantom Of The Opera ULTIMATE (Data East 1990),Phantom Of The Opera ULTIMATE (Data East 1990),,Data East,1990,4,FP,,Horror,http://www.pinsimdb.org/pinball/table-24095-phantom_of_the_opera_ultimate,1777,,,"DRAKKO, Francisco666, GeorgeH, Gimli, Sigi, SLAMT1LT, Thorgeist, Titomartinez",1.04-3,,
Pinball Dreams Beat-Box (Digital Illusions CE 1992),Pinball Dreams Beat-Box (Digital Illusions CE 1992),Pinball Dreams Beat-Box (Digital Illusions CE 1992),,Digital Illusions CE,1992,1,FP,,AudioSound,http://www.pinsimdb.org/pinball/table-429-beat-box,,,,"Sebek74, Slash284",1.04c,,
Pinball Dreams Ignition (Digital Illusions CE 1992),Pinball Dreams Ignition (Digital Illusions CE 1992),Pinball Dreams Ignition (Digital Illusions CE 1992),,Digital Illusions CE,1992,4,FP,,Amiga,http://www.pinsimdb.org/pinball/table-396-ignition,,,,"light86, Sebek74, Skyrunner, Slash2084",1.11,,
Pinball Fantasies Partyland (Digital Illusions CE 1992),Pinball Fantasies Partyland (Digital Illusions CE 1992),Pinball Fantasies Partyland (Digital Illusions CE 1992),,Digital Illusions CE,1992,4,FP,,Amiga,http://www.pinsimdb.org/pinball/table-194-partyland,,,,"Light86, SlipperyPenguin",1.51,,
Pinball Pool ULTIMATE (Gottlieb 1979),Pinball Pool ULTIMATE (Gottlieb 1979),Pinball Pool ULTIMATE (Gottlieb 1979),,Gottlieb,1979,4,FP,,Billiards,http://www.pinsimdb.org/pinball/table-1354-pinball_pool_ultimate,1795,,,"Popotte, SLAMT1LT",1.01,,
Pink Floyd (Original 2020),Pink Floyd (Original 2020),Pink Floyd (Original 2020),,Original,2020,,FP,,Music,http://www.pinsimdb.org/pinball/table-25188-pink_floyd_(doflinx)_cabinet,,,,"Francisco666, Major Frenchy, Nitronumbus, SLAMT1LT, GeorgeH",2.3,,
Pink Floyd (Original 2017),Pink Floyd (Original 2017),Pink Floyd (Original 2017),,Original,2017,1,FP,,Music,http://www.pinsimdb.org/pinball/table-23341-pink_floyd,,,,"Francisco666, Nitronimbus, SLAMT1LT",2.0,,
Pink Floyd MOD (Original 2019),Pink Floyd MOD (Original 2019),Pink Floyd MOD (Original 2019),,Original,2019,,FP,,Music,http://www.pinsimdb.org/pinball/table-24705-pink_floyd,,,,"Francisco666, Nitronimbus, SLAMT1LT",2.2,,
Pinky and the Brain (Original 2017),Pinky and the Brain (Original 2017),Pinky and the Brain (Original 2017),,Original,2017,4,FP,,Cartoons,http://www.pinsimdb.org/pinball/table-24687-pink_floyd,,,,Mark1,3.0,,
Pinky and the Brain SE2 (Original 2017),Pinky and the Brain SE2 (Original 2017),Pinky and the Brain SE2 (Original 2017),,Original,2017,4,FP,,Cartoons,http://www.pinsimdb.org/pinball/table-713-pinky_and_the_brain,,,,Mark1,3.5,,
Pioneer (Gottlieb 1976),Pioneer (Gottlieb 1976),Pioneer (Gottlieb 1976),,Gottlieb,1976,1,FP,,Western,http://www.pinsimdb.org/pinball/table-637-pioneer,1802,,,Greywolf,5.0,,
Pirates (Original 2019),Pirates (Original 2019),Pirates (Original 2019),,Original,2019,,FP,,,http://www.pinsimdb.org/pinball/table-24512-pirates,,,,Tii,1.0,,
Pop-A-Card (Gottlieb 1972),Pop-A-Card (Gottlieb 1972),Pop-A-Card (Gottlieb 1972),,Gottlieb,1972,1,FP,,Playing cards,http://www.pinsimdb.org/pinball/table-215-pop-a-card,1849,,,Margoni,1.0,,
Pro-Football ULTRA (Gottlieb 1973),Pro-Football ULTRA (Gottlieb 1973),Pro-Football ULTRA (Gottlieb 1973),,Gottlieb,1973,1,FP,,Sports - Football,http://www.pinsimdb.org/pinball/table-1364-pro_football_ultra,1865,,,"Popotte, SLAMT1LT",1.03,,
Puppet Master (Art MOD) (Original 2020),Puppet Master (Art MOD) (Original 2020),Puppet Master (Art MOD) (Original 2020),,Original,2020,,FP,,,http://www.pinsimdb.org/pinball/table-25030-puppet_master_(art_mod),,,,"Blazy71, Ghostmachine",1.0,,
QBert's Quest (Gottlieb 1983),QBert's Quest (Gottlieb 1983),QBert's Quest (Gottlieb 1983),,Gottlieb,1983,4,FP,,Arcade,http://www.pinsimdb.org/pinball/table-8079-q_bert_s_quest,1885,,,"Hazysmile, Leodios262000",1.0,,
Rain (Original 2019),Rain (Original 2019),Rain (Original 2019),,Original,2019,,FP,,,http://www.pinsimdb.org/pinball/table-2410-rain,,,,Mark1,1.5,,
Reel It In! (Original 2013),Reel It In! (Original 2013),Reel It In! (Original 2013),,Original,2013,4,FP,,"WildLife, Fishing",http://www.pinsimdb.org/pinball/table-4305-reel_it_in,,,,Polygame,1.0c,,
Release The Beast (Original 2020),Release The Beast (Original 2020),Release The Beast (Original 2020),,Original,2020,,FP,,,http://www.pinsimdb.org/pinball/table-25016-ram-release_the_beast,,,,Slicky,1.1,,
RetroFlair (Original 2017),RetroFlair (Original 2017),RetroFlair (Original 2017),,Original,2017,4,FP,,"Arcade, JukeBox",http://www.pinsimdb.org/pinball/table-23607-retroflair_doflinx_mx_cabinet_edition,,,,"Rom, TerryRed",,,
RetroFlair - BAM Edition - PinEvent (Original 2020),RetroFlair - BAM Edition - PinEvent (Original 2020),RetroFlair - BAM Edition - PinEvent (Original 2020),,Original,2020,4,FP,,"Arcade, JukeBox",https://vpinball.com/VPBdownloads/retroflair-bam-edition-pinevent/,,,,"TerryRed, Rom",1.3 PE,,
Road Girls (Original 2006),Road Girls (Original 2006),Road Girls (Original 2006),,Original,2006,4,FP,,Travel,http://www.pinsimdb.org/pinball/table-63-road_girls,,,,BlindManKind,1.0+,,
Road Girls Revised (Original 2007),Road Girls Revised (Original 2007),Road Girls Revised (Original 2007),,Original,2007,4,FP,,Travel,http://www.pinsimdb.org/pinball/table-23297-road_girls_v1_0_revised_(physics_2_7_doflinx),,,,"BlindManKind, Senseless",1.0,,
Road Runner (Original 2006),Road Runner (Original 2006),Road Runner (Original 2006),,Original,2006,4,FP,,Cartoons,http://www.pinsimdb.org/pinball/table-23433-road_runner,,,,"Nitronimbus, Roney Pinball",1.1,,
Robo Santa (Original 2019),Robo Santa (Original 2019),Robo Santa (Original 2019),,Original,2019,,FP,,,http://www.pinsimdb.org/pinball/table-24823-robo_santa,,,,Tii,1.5,,
Robocop (Original 2016),Robocop (Original 2016),Robocop (Original 2016),,Original,2016,4,FP,,Licensed Theme - Science Fiction,http://www.pinsimdb.org/pinball/table-23139-robocop_(ultimate_edition_1_05)_(p2_7)_(doflinx),,,,"Rom, SLAMT1LT, TerryRed",1.05,,
Robocop ULTIMATE Pro (Original 2019),Robocop ULTIMATE Pro (Original 2019),Robocop ULTIMATE Pro (Original 2019),,Original,2019,,FP,,Licensed Theme - Science Fiction,https://speak1970.wixsite.com/slamspinballemporium,,,,SLAMT1LT,1.03,,
Robots Invasion (Original 2013),Robots Invasion (Original 2013),Robots Invasion (Original 2013),,Original,2013,4,FP,,Science Fiction,https://vpinball.com/VPBdownloads/robots-invasion-dr-moddoflinx/,,,,Dr.Tom,1.0,,
Robots Invasion (Original 2019),Robots Invasion (Original 2019),Robots Invasion (Original 2019),,Original,2019,4,FP,,Science Fiction,http://www.pinsimdb.org/pinball/table-24895-robots_invasion,,,,"GeorgeH, Kevin Lee Drum, moogster66, Nash, Polygame, SLAMT1LT",1.06,,
Rocket (Williams 1959),Rocket (Williams 1959),Rocket (Williams 1959),,Williams,1959,3,FP,,Avation,http://www.pinsimdb.org/pinball/table-324-rocket,1988,,,Leon Spalding,RC4,,
Rocketeer (Original 2019),Rocketeer (Original 2019),Rocketeer (Original 2019),,Original,2019,,FP,,,http://www.pinsimdb.org/pinball/table-24508-rocketeer,,,,Tii,1.0,,
Rolling Stones (Bally 1979),Rolling Stones (Bally 1979),Rolling Stones (Bally 1979),,Bally,1979,4,FP,,Celebrities - Licensed,http://www.pinsimdb.org/pinball/table-778-rolling_stones,2010,,,Popotte,1.2,,
Royal Flush (Gottlieb 1976),Royal Flush (Gottlieb 1976),Royal Flush (Gottlieb 1976),,Gottlieb,1976,4,FP,,Cards - Gambling,http://www.pinsimdb.org/pinball/table-322-royal_flush,2035,,,"Greywolf, Popotte",5.0,,
Running Horse (Inder 1976),Running Horse (Inder 1976),Running Horse (Inder 1976),,Inder,1976,1,FP,,Sports - Horce Racing,http://www.pinsimdb.org/pinball/table-25127-running_horse_(inder),4414,,,Pelos,1.0,,
Safari (Bally 1966),Safari (Bally 1966),Safari (Bally 1966),,Bally,1966,2,FP,,Adventure,http://www.pinsimdb.org/pinball/table-199-safari,2044,,,Leon Spalding,RC1,,
Saloon (Taito do Brasil 1978),Saloon (Taito do Brasil 1978),Saloon (Taito do Brasil 1978),,Taito do Brasil,1978,,FP,,,http://www.pinsimdb.org/pinball/table-23760-saloon_ttl,,,,"Exegeta, Roataguile",1.1,,
SaucerBB (Original 2020),SaucerBB (Original 2020),SaucerBB (Original 2020),,Original,2020,,FP,,,http://www.pinsimdb.org/pinball/table-24946-saucerbb,,,,Tii,1.0,,
Sci-Fi Classic (Original 2005),Sci-Fi Classic (Original 2005),Sci-Fi Classic (Original 2005),,Original,2005,4,FP,Outer Space,Science Fiction,http://www.pinsimdb.org/pinball/table-107-sci-fi_classic,,,,FP Dev Team,1.1,,
Scooby Doo (Original 2006),Scooby Doo (Original 2006),Scooby Doo (Original 2006),,Original,2006,4,FP,,Cartoons,http://www.pinsimdb.org/pinball/table-71-scooby_doo,,,,Roney Pinball,3.0,,
Screaming Skulls (Original 2019),Screaming Skulls (Original 2019),Screaming Skulls (Original 2019),,Original,2019,,FP,,,http://www.pinsimdb.org/pinball/table-24683-screaming_skulls,,,,Tii,1.0,,
Ship-Mates (Gottlieb 1964),Ship-Mates (Gottlieb 1964),Ship-Mates (Gottlieb 1964),,Gottlieb,1964,4,FP,,Naval,http://www.pinsimdb.org/pinball/table-349-ship_mates,2120,,,Popotte,1.00,,
Silverball Mania ULTIMATE (Bally 1978),Silverball Mania ULTIMATE (Bally 1978),Silverball Mania ULTIMATE (Bally 1978),,Bally,1978,4,FP,,Sports - Pinball - Fantasy,http://www.pinsimdb.org/pinball/table-8289-silverball_mania_ultimate,2156,,,"Destruk, Ezepov, PinballParade, SLAMT1LT, Uncle Reamus",1.01,,
Skywalker (Original 2020),Skywalker (Original 2020),Skywalker (Original 2020),,Original,2020,,FP,,,http://www.pinsimdb.org/pinball/table-25079-skywalker,,,,Taylor69,1.0,,
Snow Derby (Gottlieb 1970),Snow Derby (Gottlieb 1970),Snow Derby (Gottlieb 1970),,Gottlieb,1970,2,FP,,Sports - Skiing - Snowmobiling,http://www.pinsimdb.org/pinball/table-24429-snow_derby,2229,,,Lovesexy45,1.01,,
Sonic the HedgeHog ULTIMATE (Original 2014),Sonic the HedgeHog ULTIMATE (Original 2014),Sonic the HedgeHog ULTIMATE (Original 2014),,Original,2014,4,FP,,Sega,http://www.pinsimdb.org/pinball/table-1420-sonic_the_hedgehog_ultimate,,,,"Atros, PinWizKid, SLAMT1LT",1.02,,
Sons Of Anarchy (Original 2012),Sons Of Anarchy (Original 2012),Sons Of Anarchy (Original 2012),,Original,2012,4,FP,,TV Show,http://www.pinsimdb.org/pinball/table-1676-sons_of_anarchy,,,,Jipar,1.3,,
Space Invaders (Bally 1979),Space Invaders (Bally 1979),Space Invaders (Bally 1979),,Bally,1979,4,FP,,Outer Space - Fantasy,http://www.pinsimdb.org/pinball/table-1254-space_invaders,2252,,,"Germax, Onlinechaos",1.0,,
Space Invaders II (Original 2007),Space Invaders II (Original 2007),Space Invaders II (Original 2007),,Original,2007,4,FP,,Outer Space - Fantasy,http://www.pinsimdb.org/pinball/table-254-space_invaders_ii,,,,Shmithz,1.0,,
Space War 2 (Original 2019),Space War 2 (Original 2019),Space War 2 (Original 2019),,Original,2019,,FP,,,http://www.pinsimdb.org/pinball/table-24426-space_war_2,,,,Tii,1.0,,
Spider-Man Zen Adaption (Zen Studios 2019),Spider-Man Zen Adaption (Zen Studios 2019),Spider-Man Zen Adaption (Zen Studios 2019),,Zen Studios,2019,,FP,,,http://www.pinsimdb.org/pinball/table-24410-spider-man_zen_adaptation,,,,Granit,1.1,,
Spin Out (Gottlieb 1975),Spin Out (Gottlieb 1975),Spin Out (Gottlieb 1975),,Gottlieb,1975,1,FP,,Sports - Auto Racing,http://www.pinsimdb.org/pinball/table-217-spin_out,2286,,,Greywolf,5.0,,
Spirit Of 76 ULTRA (Gottlieb 1975),Spirit Of 76 ULTRA (Gottlieb 1975),Spirit Of 76 ULTRA (Gottlieb 1975),,Gottlieb,1975,4,FP,,Historical,http://www.pinsimdb.org/pinball/table-742-spirit_of_76_ultra,2293,,,"Popotte, SLAMT1LT",1.02,,
Springfield (Original 2019),Springfield (Original 2019),Springfield (Original 2019),,Original,2019,,FP,,,http://www.pinsimdb.org/pinball/table-24842-springfield,,,,Mark1,1.0,,
Spyro (Original 2019),Spyro (Original 2019),Spyro (Original 2019),,Original,2019,,FP,,,http://www.pinsimdb.org/pinball/table-24472-spyro,,,,Mark1,1.0,,
Star Trek (Bally 1979),Star Trek (Bally 1979),Star Trek (Bally 1979),,Bally,1979,4,FP,Outer Space - Science Fiction - Space Fantasy,Licensed Theme - Outer Space,http://www.pinsimdb.org/pinball/table-302-star_trek,2355,,,Popotte,1.00,,
Star Trek (Stern 2013),Star Trek (Stern 2013),Star Trek (Stern 2013),,Stern,2013,4,FP,Licensed Theme,Licensed Theme,http://www.pinsimdb.org/pinball/table-23077-star_trek_(ultimate_edition),6046,,,"DDH69, SLAMT1LT, TerryRed",1.03,,
Star Trek Condition Red ULTIMATE Pro (Original 2019),Star Trek Condition Red ULTIMATE Pro (Original 2019),Star Trek Condition Red ULTIMATE Pro (Original 2019),,Original,2019,4,FP,,Science Fiction,https://speak1970.wixsite.com/slamspinballemporium,,,,SLAMT1LT,1.04,,
Star Trek The Next Generation (Williams 1993),Star Trek The Next Generation (Williams 1993),Star Trek The Next Generation (Williams 1993),,Williams,1993,4,FP,,"Licensed Theme, Outer Space",http://www.pinsimdb.org/pinball/table-3323-star_trek_the_next_generation,2357,,,"Francisco666, Rom",1.2,,
Star Trek ULTIMATE Pro (Bally 1979),Star Trek ULTIMATE Pro (Bally 1979),Star Trek ULTIMATE Pro (Bally 1979),,Bally,1979,4,FP,Outer Space - Science Fiction - Space Fantasy,Licensed Theme,https://speak1970.wixsite.com/slamspinballemporium,2355,,,"SLAMT1LT, Popotte",1.05,,
Star Trek Vulcans (Original 2019),Star Trek Vulcans (Original 2019),Star Trek Vulcans (Original 2019),,Original,2019,,FP,,,http://www.pinsimdb.org/pinball/table-24623-vulcans_(star_trek),,,,Mark1,1.0,,
Star Wars - Battle For Hoth (Original 2012),Star Wars - Battle For Hoth (Original 2012),Star Wars - Battle For Hoth (Original 2012),,Original,2012,4,FP,Outer Space - Science Fiction - Space Fantasy,Licensed Theme,http://www.pinsimdb.org/pinball/table-2493-star_wars_-_battle_for_hoth,,,,Jipar,1.2,,
Star Wars Death Star Assault (Ultimate) (Original 2018),Star Wars Death Star Assault (Ultimate) (Original 2018),Star Wars Death Star Assault (Ultimate) (Original 2018),,Original,2018,4,FP,Outer Space - Science Fiction - Space Fantasy,Licensed Theme,http://www.pinsimdb.org/pinball/table-23604-star_wars_death_star_assault_(ultimate)_doflinx_mx_cabinet_edition,,,,"SLAMT1LT, TerryRed",1.04,,
Star Wars Death Star Assault Ultimate Pro (Original 2019),Star Wars Death Star Assault Ultimate Pro (Original 2019),Star Wars Death Star Assault Ultimate Pro (Original 2019),,Original,2019,4,FP,Outer Space - Science Fiction - Space Fantasy,Licensed Theme,https://speak1970.wixsite.com/slamspinballemporium/games,,,,SLAMT1LT,1.03,,
Star Wars DSA BB-8 X-wing Ultimate Pro (Original 2020),Star Wars DSA BB-8 X-wing Ultimate Pro (Original 2020),Star Wars DSA BB-8 X-wing Ultimate Pro (Original 2020),,Original,2020,4,FP,Outer Space - Science Fiction - Space Fantasy,Licensed Theme,http://www.pinsimdb.org/pinball/table-24973-star_wars_dsa_bb-8_x-wing,,,,"Gimli, SLAMT1LT, TerryRed, Wild",1.03D,,
Star Wars DSA ULTIMATE Pro (Original 2020),Star Wars DSA ULTIMATE Pro (Original 2020),Star Wars DSA ULTIMATE Pro (Original 2020),,Original,2020,4,FP,Outer Space - Science Fiction - Space Fantasy,Licensed Theme,https://speak1970.wixsite.com/slamspinballemporium,,,,"SLAMT1LT, Wild",1.05,,
Star Wars Force Edition (Original 2011),Star Wars Force Edition (Original 2011),Star Wars Force Edition (Original 2011),,Original,2011,4,FP,Outer Space - Science Fiction - Space Fantasy,Licensed Theme,http://www.pinsimdb.org/pinball/table-961-star_wars_-_force_edition,,,,SLAMT1LT,1.01,,
Star Wars Ultimate Pro (Original 2019),Star Wars Ultimate Pro (Original 2019),Star Wars Ultimate Pro (Original 2019),,Original,2019,,FP,Outer Space - Science Fiction - Space Fantasy,Licensed Theme,https://speak1970.wixsite.com/slamspinballemporium,,,,SLAMT1LT,1.03,,
Star Wars Ultra Edition Arcade (Original 2010),Star Wars Ultra Edition Arcade (Original 2010),Star Wars Ultra Edition Arcade (Original 2010),,Original,2010,4,FP,Outer Space - Science Fiction - Space Fantasy,Licensed Theme,http://www.pinsimdb.org/pinball/table-692-star_wars_ultra_edition,,,,SLAMT1LT,1.2,,
Star-Jet (Bally 1963),Star-Jet (Bally 1963),Star-Jet (Bally 1963),,Bally,1963,2,FP,,Outer Space - Science Fiction - Space Fantasy,http://www.pinsimdb.org/pinball/table-383-star_jet,2347,,,Popotte,1.00,,
Stargate (Gottlieb 1995),Stargate (Gottlieb 1995),Stargate (Gottlieb 1995),,Gottlieb,1995,4,FP,,Outer Space - Science Fiction - Space Fantasy,http://www.pinsimdb.org/pinball/table-10233-stargate,2847,,,Ghostmachine,WIP,,
Stargate All (Original 2018),Stargate All (Original 2018),Stargate All (Original 2018),,Original,2018,4,FP,,Outer Space - Science Fiction - Space Fantasy,http://www.pinsimdb.org/pinball/table-24156-stargate_all,,,,Josecabello,4,,
Stargate-SG1 (Original 2019),Stargate-SG1 (Original 2019),Stargate-SG1 (Original 2019),,Original,2019,,FP,,,http://www.pinsimdb.org/pinball/table-24558-stargate-sg1,,,,Wild,1.5,,
StarMan SX (Original 2019),StarMan SX (Original 2019),StarMan SX (Original 2019),,Original,2019,,FP,,,http://www.pinsimdb.org/pinball/table-24405-starman_sx,,,,Tii,1.0,,
